nwis_06893620,Rock Creek at Kentucky Road in Independence, MO,USGS (Powell Center),39.1119,-94.4722,4269,4390605,10L,2,350.100806959011,13.1,2.54508,NWIS field measurements,25.2036,NHDV2_vaa,78.128208358679,0.496798501034342,-139.37179984288,-0.732711587723081,12.4248998097,6.43999113409951,0.21,0.34,0.28,0.24,0.62,115.142991272063,0.74,-0.38,-0.29,-0.12,0.14,0.72,358.633024567181,0.41,13.75,0.34,-0.03,-0.05,1.33,196.835491368064,0.865,0.11,0.7,0.7,0.53,0.28,126.458487152602,0.476,33.99,0.26,0.02,-0.03,1.25,178.962982166814,0.254,0.83,0.35,0.06,-0.14,1.35,190.284919335307,0.954,540.7,632,2,0.86
nwis_06893820,Little Blue R. at Lees Summit Rd in Independence,USGS (Powell Center),39.0174,-94.3873,4269,4390909,10L,4,69.3291712832133,11,6.33984,NWIS field measurements,257.1066,NHDV2_vaa,76.5883646211229,0.556095391616979,-135.468641751935,-0.843159313031625,12.3618439764,6.04606133381727,0.21,0.42,0.31,0.19,0.53,139.886353796734,0.82,-0.37,-0.36,-0.22,0.12,0.9,365.036890052155,0.671,14.09,0.38,-0.02,-0.03,1.36,200.239357932035,0.886,2.45,0.72,0.69,0.49,0.36,143.73747963426,0.762,33.84,0.26,0,-0.02,1.24,180.504693499104,0.249,1.61,0.41,0.13,-0.1,1.36,190.63273385699,0.938,581.542857142857,2103,7,0.82
nwis_06893890,East Fork Little Blue River near Blue Springs, MO,USGS (Powell Center),39.0256,-94.3438,4269,4390979,10L,3,358.349902460267,11.9,7.9248,NWIS field measurements,90.4986,NHDV2_vaa,63.9222387164381,0.554014201882891,-243.479910659472,-1.95395625527989,12.4831734187608,6.70917387881072,0.17,0.48,0.32,0.12,0.87,129.38995012543,0.652,-0.67,-0.41,-0.32,0.2,0.8,22.3529532707919,0.739,14.8,0.38,0.01,-0.05,1.36,196.797064793699,0.901,0.74,0.7,0.57,0.36,0.53,126.684623158437,0.973,34.17,0.26,0,-0.03,1.26,180.602203492495,0.24,1.21,0.39,0.1,-0.1,1.36,185.853973417798,0.93,522.333333333333,766,3,0.7
nwis_06893970,Spring Branch Ck at Holke Rd in Independence, MO,USGS (Powell Center),39.0883,-94.3436,4269,4390589,10L,2,135.832927403507,18,3.81,NWIS field measurements,22.1121,NHDV2_vaa,54.8023187546732,0.726438911530746,-80.9943696513631,-0.567832315198709,12.0028257471528,4.11950000677615,0.15,0.63,0.54,0.29,0.88,107.647056090014,0.811,-0.22,-0.43,-0.27,0.14,0.78,323.51518874946,0.31,12.11,0.43,0.02,-0.08,1.37,202.986007465866,0.823,0.19,0.76,0.69,0.49,0.46,113.543079938239,0.347,32.88,0.26,0.03,-0.01,1.2,182.348969596125,0.181,1.53,0.37,0.1,-0.12,1.39,204.524203303232,0.822,626.2,276,1,0.76
nwis_06894000,Little Blue River near Lake City, MO,USGS (Powell Center),39.1006,-94.3005,4269,4391187,10L,4,26.0036680033692,15,9.93648,NWIS field measurements,480.4416,NHDV2_vaa,33.709352697781,0.266928970173183,-74.8221849926568,-0.45087852184491,12.2000074298712,7.23167665778114,0.09,0.47,0.3,0.16,0.77,147.196838965912,0.544,-0.2,-0.38,-0.19,0.11,0.92,1.59311015399815,0.472,14.53,0.38,-0.02,-0.03,1.37,202.247433969855,0.884,5.92,0.63,0.58,0.38,0.38,141.626770635118,0.599,33.4,0.26,0.01,-0.01,1.23,180.308383302869,0.258,1.06,0.46,0.37,0.11,1.15,206.402497552979,0.974,571.742857142857,2034,7,0.8
nwis_07048600,White River near Fayetteville, AR,USGS (Powell Center),36.0731,-94.0811,4269,8590894,11,5,326.717379118888,9.9,29.8704,NWIS field measurements,1037.4498,NHDV2_vaa,171.066938800964,1.24939838738456,-443.95321090206,-4.08952928172143,12.7295612565156,9.74444837654498,0.47,0.41,0.27,0.15,0.8,169.669520348254,0.736,-1.21,-0.51,-0.31,0.12,1.1,5.38180204883596,0.734,17.28,0.28,-0.01,0,1.36,206.559069935851,0.872,20.37,0.74,0.66,0.48,0.24,106.381816659828,0.495,34.83,0.24,-0.01,0,1.2,183.630674993031,0.335,2.22,0.32,0.05,-0.11,1.38,181.505074144314,0.898,659.8,621,2,0.85
nwis_07061270,East Fork Black River near Lesterville, MO,USGS (Powell Center),37.5526,-90.8424,4269,7665728,11,4,155.590330129905,17.4,20.4216,NWIS field measurements,135.5463,NHDV2_vaa,62.5634753661209,0.400838500329951,-121.747833194547,-0.939354199439709,12.3330633831648,6.82825092207644,0.17,0.36,0.2,0.14,0.86,209.966724087547,0.597,-0.33,-0.44,-0.31,0.17,0.22,240.248748091814,0.793,14.41,0.3,0.02,0,1.35,203.932938532819,0.875,2.12,0.74,0.7,0.55,0.23,88.6720513906589,0.55,33.76,0.25,0,-0.01,1.2,181.497654679429,0.267,2.5,0.45,0.19,-0.12,1.32,193.804390314336,0.925,745.657142857143,2120,7,0.83
nwis_07061290,E. Fk. Black R. bl Lower Taum Sauk Reservoir,USGS (Powell Center),37.4936,-90.8383,4269,7666946,11,4,233.396017040397,19,13.4112,NWIS field measurements,226.7964,NHDV2_vaa,36.9485232515736,0.238375559530382,-368.803780178405,-2.47709759380416,12.3577196591457,5.65618707124934,0.1,0.4,0.21,0.11,0.82,198.059530654847,0.401,-1.01,-0.38,-0.24,0.14,0.53,319.65748690937,0.723,15.7,0.32,0.03,-0.03,1.38,211.617018309607,0.922,3.63,0.71,0.65,0.46,0.23,74.01963854446,0.572,33.83,0.25,0,-0.01,1.2,182.767130073691,0.281,2.49,0.45,0.2,-0.12,1.31,192.494446513206,0.941,758.35,2229,8,0.76
nwis_07075250,S Fk Lit Red Riv us of Gulf Mt WMA nr Scotland, AR,USGS (Powell Center),35.5471,-92.7077,4269,11777377,11,4,59.4841171867355,23,14.1732,NWIS field measurements,120.7278,NHDV2_vaa,26.1140464380065,0.204654930739004,-112.65499669548,-1.0685910299724,12.8166011372347,5.25015794397729,0.07,0.46,0.35,0.16,0.89,142.550941212321,0.629,-0.31,-0.51,-0.43,0.25,0.6,298.27487954654,0.747,15.05,0.27,0.04,-0.01,1.36,211.098191168227,0.89,2.34,0.72,0.6,0.39,0.34,75.4443316359859,0.432,35.09,0.24,-0.01,0.01,1.2,183.086937304351,0.334,3.04,0.42,0.09,-0.19,1.34,194.060980122962,0.912,728.28,1436,5,0.79
nwis_07075270,South Fork of Little Red River near Scotland, AR,USGS (Powell Center),35.5697,-92.6219,4269,11777215,11,4,62.5734892519082,17.3,27.432,NWIS field measurements,193.8231,NHDV2_vaa,21.9419399937789,0.203531181728942,-110.519832998446,-0.851205070115573,12.8084406590448,8.87418680382254,0.06,0.51,0.39,0.18,0.98,136.291916193101,0.602,-0.3,-0.51,-0.33,0.11,0.64,18.2442777439642,0.782,14.78,0.32,0,-0.04,1.37,208.637667181455,0.865,3.05,0.73,0.64,0.44,0.6,99.9626715095043,0.61,35.09,0.25,0.01,0.02,1.14,183.323505556902,0.308,2.63,0.41,0.06,-0.19,1.36,197.546440096641,0.871,899.4,258,1,0.71
nwis_07109500,ARKANSAS RIVER NEAR AVONDALE, CO.,USGS (Powell Center),38.2481,-104.399,4269,952589,11,6,112.066809990276,0.5,34.7472,NWIS field measurements,16199.0163,NHDV2_vaa,677.587093126618,4.80683259842648,-1596.52692700992,-8.8605160868571,13.8222633185928,13.7067416007177,1.85,0.43,0.3,0.18,0.21,33.0123265123756,0.936,-4.37,-0.3,-0.18,0.06,0.21,261.734590260149,0.918,12.56,0.32,-0.01,-0.02,1.34,207.702628564662,0.808,23.71,0.5,0.58,0.35,0.77,172.43316241206,0.939,37.84,0.22,0.01,-0.03,1.31,173.354786302735,0.371,0.56,0.39,0.24,0.02,1.28,201.532863937869,0.976,265.371428571429,2081,7,0.81
nwis_07143672,L ARKANSAS R AT HWY 50 NR HALSTEAD, KS,USGS (Powell Center),38.0286,-97.5406,4269,21176300,11,6,157.884930994863,6.9,14.3256,NWIS field measurements,1996.9776,NHDV2_vaa,213.527077835509,1.8661236031931,-324.197359357578,-2.18569311736855,12.8865828849345,9.59718667602696,0.58,0.5,0.34,0.18,0.59,156.103152461824,0.836,-0.89,-0.39,-0.3,0.21,0.75,361.542826872005,0.504,14.7,0.35,-0.02,-0.04,1.36,198.296443707882,0.861,5.27,0.85,0.85,0.72,0.28,184.465106846553,0.887,35.28,0.25,0.02,-0.01,1.25,178.02892116918,0.279,1.22,0.33,0.2,0.05,1.17,175.844938605974,0.989,411.125,2170,8,0.74
nwis_07144100,L ARKANSAS R NR SEDGWICK, KS,USGS (Powell Center),37.8831,-97.4245,4269,21177172,11,6,151.173068696891,0.5,17.3736,NWIS field measurements,3242.6244,NHDV2_vaa,418.241050848892,3.30208559341945,-482.920834865718,-2.97558802966432,12.9390860496672,12.6602423256981,1.14,0.46,0.29,0.14,0.57,150.469735232139,0.842,-1.32,-0.33,-0.2,0.15,0.8,345.774945616384,0.644,14.94,0.35,-0.02,-0.04,1.37,196.31406138101,0.838,7.92,0.84,0.84,0.73,0.26,186.558683479127,0.867,35.42,0.25,0.02,-0.02,1.25,177.465986418136,0.277,1.08,0.34,0.36,0.16,1.03,195.999331712902,0.986,426.771428571429,1988,7,0.78
nwis_07164500,Arkansas River at Tulsa, OK,USGS (Powell Center),36.1406,-96.0064,4269,369211,11,8,87.9027937201262,0.5,89.0016,NWIS field measurements,217697.121,NHDV2_vaa,1318.60907127899,8.19014597403615,-1161.08161976711,-7.79188282471971,13.3096383431256,13.247109275827,3.61,0.34,0.14,0.1,0.95,200.62216960646,0.667,-3.18,-0.32,-0.27,0.15,0.99,20.8927802421167,0.478,17.4,0.29,-0.05,-0.03,1.37,204.48032572037,0.813,59.51,0.67,0.56,0.35,0.46,114.715401568778,0.941,36.43,0.24,0,-0.02,1.25,179.381618961949,0.276,0.34,0.3,0.03,-0.05,1.36,187.311992852306,0.943,170.5,736,3,0.67
nwis_07177500,Bird Creek near Sperry, OK,USGS (Powell Center),36.2784,-95.9542,4269,847292,11,5,155.720509113117,11.7,32.3088,NWIS field measurements,2361.6396,NHDV2_vaa,88.1181545858427,0.56339484375063,-198.137695355802,-1.3432977473002,13.0045900108446,10.2171534923173,0.24,0.38,0.22,0.14,0.66,158.822626346565,0.637,-0.54,-0.34,-0.26,0.23,0.27,37.5105847865362,0.588,16.18,0.32,-0.05,-0.01,1.36,202.560506650048,0.873,11.41,0.64,0.71,0.54,0.36,123.543088373906,0.728,35.63,0.25,0.01,-0.02,1.22,180.748375325965,0.319,1.42,0.36,0.15,-0.03,1.29,187.492530146756,0.968,366.175,1137,4,0.78
nwis_07178200,Bird Ck at State Highway 266 near Catoosa, OK,USGS (Powell Center),36.2232,-95.8194,4269,847450,11,5,109.80818297108,3,31.0896,NWIS field measurements,2944.8333,NHDV2_vaa,56.1550393638191,0.467216191356777,-162.25683200874,-1.10889808525662,13.0234675021332,12.5119942136657,0.15,0.45,0.35,0.22,0.58,154.435614558726,0.564,-0.44,-0.41,-0.4,0.32,0.04,10.6756571871775,0.184,17.63,0.27,-0.02,0,1.36,201.967358235981,0.9,18.18,0.65,0.73,0.56,0.28,116.650016425701,0.734,35.66,0.25,0.01,-0.02,1.22,181.094530382518,0.336,1.02,0.37,0.06,-0.11,1.36,188.622335703191,0.933,367.483333333333,1658,6,0.76
nwis_071912213,Spavinaw Creek near Colcord, OK,USGS (Powell Center),36.3226,-94.6852,4269,21771121,11,4,265.181697691493,12,25.6032,NWIS field measurements,423.6201,NHDV2_vaa,352.984309267994,2.09999135613999,-515.352968493579,-2.88573557484443,12.7913387271376,10.7130711943636,0.97,0.31,0.19,0.14,0.84,157.661181922013,0.854,-1.41,-0.29,-0.2,0.14,0.71,358.398973409327,0.848,15.98,0.17,0.01,-0.01,1.37,220.000129669324,0.872,5.14,0.62,0.69,0.55,0.17,94.4065385239866,0.637,35.01,0.25,0.02,0,1.22,181.756148050748,0.311,1.13,0.32,0.06,-0.06,1.35,184.363876750828,0.957,611.088888888889,2802,9,0.85
nwis_07191222,Beaty Creek near Jay, OK,USGS (Powell Center),36.3554,-94.7763,4269,21770993,11,3,232.105838164777,6,10.4394,NWIS field measurements,153.1476,NHDV2_vaa,171.541461029812,1.0261358152395,-357.421114904842,-2.01275483112481,12.846769954116,8.79405408559215,0.47,0.34,0.23,0.16,0.73,155.420383616466,0.824,-0.98,-0.3,-0.25,0.17,0.68,352.898548167232,0.784,16.27,0.22,0.01,-0.02,1.38,213.769242096053,0.893,1.47,0.67,0.63,0.46,0.29,104.065781325035,0.542,35.15,0.25,0.02,-0.01,1.22,181.012793492081,0.313,2.17,0.35,0.16,-0.04,1.28,183.424232228984,0.97,460.966666666667,1787,6,0.81
nwis_07239450,North Canadian River near Calumet, OK,USGS (Powell Center),35.617,-98.0653,4269,391180,11,6,117.242033888271,3,13.1064,NWIS field measurements,34031.3481,NHDV2_vaa,1613.89080938188,10.8098722858714,-1663.85799890474,-7.77017188674202,13.7646964754208,12.1182888997707,4.41,0.37,0.2,0.11,0.98,179.84764398536,0.567,-4.55,-0.19,-0.15,0.15,0.85,355.874537804935,0.331,17.63,0.29,-0.08,0.01,1.34,196.96261652811,0.748,1.65,0.44,0.46,0.31,0.62,131.029319594041,0.77,37.61,0.21,0,0,1.27,173.470917247293,0.315,1.32,0.09,0.3,0.36,0.87,132.568589275025,0.889,628.6,320,1,0.87
nwis_07241550,North Canadian River near Harrah, OK,USGS (Powell Center),35.5003,-97.1939,4269,414203,11,6,90.7533627682488,0.5,29.5656,NWIS field measurements,35397.9063,NHDV2_vaa,987.439462851328,7.23562990805615,-1037.87691204064,-5.85010558659228,13.4666487744264,13.3264281234876,2.7,0.42,0.34,0.21,0.65,181.240803348672,0.854,-2.84,-0.29,-0.18,0.11,0.88,38.2583272258892,0.797,18.45,0.26,-0.06,-0.02,1.34,197.638784572143,0.828,5.19,0.44,0.57,0.41,0.39,156.145579523352,0.361,36.84,0.23,0,-0.02,1.25,177.396867031721,0.267,0.97,0.2,0.07,0.08,1.07,167.643158964569,0.987,396.7,482,2,0.66
nwis_07263296,Maumelle River near Wye, AR,USGS (Powell Center),34.8789,-92.6856,4269,22846155,11,4,110.012768224834,23.5,21.12264,NWIS field measurements,190.035,NHDV2_vaa,38.9086402745091,0.291914498000681,-236.060433883915,-1.57878744621222,12.8600292851352,6.9092839462127,0.11,0.42,0.26,0.1,0.9,129.834986101382,0.418,-0.65,-0.32,-0.21,0.22,0.43,15.4717254014068,0.756,16.2,0.28,-0.02,-0.02,1.37,200.82495143164,0.885,5.31,0.77,0.68,0.48,0.11,65.2881304663854,0.321,35.23,0.25,0.03,0.02,1.16,181.269893629259,0.352,2.82,0.38,0.1,-0.16,1.35,198.660563134691,0.909,510.55,514,2,0.7
nwis_07332620,Bois D'Arc Ck at FM 1396 nr Honey Grove, TX,USGS (Powell Center),33.6822,-95.9844,4269,8348635,11,4,55.9496689726877,0.5,9.20496,NWIS field measurements,761.409,NHDV2_vaa,74.042504644953,0.693097855139045,-139.245851612772,-0.753095121282281,13.5195998219352,13.0422983796346,0.2,0.53,0.38,0.18,0.76,166.932297861454,0.874,-0.38,-0.38,-0.26,0.17,0.5,14.5327660153243,0.496,18.42,0.25,-0.07,0.01,1.33,195.366444890638,0.853,3.73,0.89,0.84,0.7,0.34,115.562146200356,0.699,36.99,0.23,0.01,0.02,1.21,179.829522429808,0.361,2.11,0.34,0.03,-0.1,1.37,181.413538902774,0.927,842.3,468,2,0.64
nwis_07332622,Bois D'Arc Ck at FM 409 nr Honey Grove, TX,USGS (Powell Center),33.7442,-95.9611,4269,8348819,11,4,58.7822165375129,16.6,13.67028,NWIS field measurements,968.1291,NHDV2_vaa,55.0268525351568,0.496128388094365,-138.942842134074,-0.918264961117801,13.3881733604682,6.88863957837739,0.15,0.51,0.4,0.19,0.79,122.897652848626,0.649,-0.38,-0.43,-0.46,0.33,0.39,310.545023527939,0.211,18.67,0.26,-0.08,-0.01,1.35,200.491763479172,0.85,10.57,0.89,0.82,0.64,0.24,111.071740557014,0.767,36.65,0.24,0.01,0.02,1.2,182.498869845834,0.4,2.59,0.41,0.12,-0.1,1.35,187.776230569205,0.942,688.95,1156,4,0.79
nwis_07374000,Mississippi River at Baton Rouge, LA,USGS (Powell Center),30.4457,-91.1916,4269,19088319,08,10,180.855651403402,0.5,886.968,NWIS field measurements,2880681.8643,NHDV2_vaa,270.535415931613,2.11429568688922,-874.088263955403,-4.43095425158564,13.9791265426512,13.9076941739046,0.74,0.44,0.33,0.21,0.52,275.279299382819,0.709,-2.39,-0.25,-0.09,0.14,0.83,29.3094913930131,0.629,18.61,0.27,-0.04,-0.05,1.38,211.93667266836,0.926,14826.24,0.29,0.11,0.02,1,102.185897804336,0.991,38.26,0.2,-0.01,0.09,1.1,175.406814483238,0.432,0.54,0.16,-0.01,0.06,1.26,188.15862809497,0.978,308.96,1377,5,0.75
nwis_07381600,Lower Atchafalaya River at Morgan City, LA,USGS (Powell Center),29.6928,-91.2119,4269,15182073,08,8,181.211472173257,0.5,545.592,NWIS field measurements,245067.06,Appling2018_USGS2013,295.186219209734,2.08460525805133,-775.944764624229,-4.00736136085997,13.6247235252408,13.5491628272053,0.81,0.36,0.21,0.14,0.77,158.637645086663,0.243,-2.12,-0.27,-0.07,0.09,0.9,362.255895966641,0.337,20.88,0.21,-0.07,-0.04,1.39,213.014703775267,0.872,3868.49,0.31,0.27,0.12,1,72.983866688706,0.896,37.23,0.19,-0.01,0.12,1.05,172.103306389052,0.313,0.63,0.19,-0.02,-0.04,1.36,169.788620994165,0.855,508.366666666667,243,1,0.66
nwis_08049500,W Fk Trinity Rv at Grand Prairie, TX,USGS (Powell Center),32.7625,-96.9944,4269,1269868,12,5,49.7679180035488,7,21.336,NWIS field measurements,7910.3178,NHDV2_vaa,323.706866721529,2.10481069588884,-536.398690842146,-2.47031736054001,13.9136178252456,11.9383185011272,0.89,0.38,0.19,0.1,0.76,183.825529299288,0.727,-1.47,-0.21,-0.13,0.21,0.51,365.066807416389,0.419,21.66,0.18,-0.05,-0.01,1.35,205.171200450913,0.875,27.45,0.68,0.71,0.49,0.21,117.027586716666,0.888,38.08,0.22,-0.01,0.01,1.24,178.232921263058,0.411,1.12,0.32,0.08,-0.02,1.26,173.406166089619,0.971,408.855555555556,2698,9,0.82
nwis_08052700,Little Elm Ck nr Aubrey, TX,USGS (Powell Center),33.2835,-96.8928,4269,1278534,12,2,219.484331417633,8.1,3.3528,NWIS field measurements,193.1067,NHDV2_vaa,26.4513515879791,0.197759652170306,-89.5215912755055,-0.550329585179472,13.9637901292596,7.61104868430384,0.07,0.45,0.32,0.2,0.45,109.680127796377,0.555,-0.25,-0.5,-0.58,0.48,0.14,296.296778015841,0.629,18.16,0.24,-0.1,0.01,1.31,196.097524695847,0.848,1.36,0.93,0.88,0.75,0.19,102.506131853709,0.672,38.22,0.23,-0.02,0,1.24,179.2974080564,0.382,1.15,0.32,0.35,0.18,0.87,115.023265320455,0.981,467.216666666667,1752,6,0.8
nwis_08052745,Doe Br at US Hwy 380 nr Prosper, TX,USGS (Powell Center),33.2193,-96.8919,4269,1278616,12,1,222.790825742059,12,10.8204,NWIS field measurements,112.0527,NHDV2_vaa,83.4636531694221,0.520804931503539,-615.739018501137,-3.58174804935736,13.9532005582704,9.12220381585635,0.23,0.37,0.22,0.16,0.11,286.429068793707,0.524,-1.69,-0.34,-0.17,0.12,0.41,66.6991392146054,0.402,18.88,0.23,-0.05,-0.02,1.37,210.983672233395,0.872,2.57,0.57,0.65,0.57,0.37,160.166480816978,0.824,38.23,0.23,-0.03,0,1.24,180.183694043093,0.381,1.08,0.32,0.19,0.07,1.17,154.966716731094,0.96,403.625,1128,4,0.77
nwis_08057410,Trinity Rv bl Dallas, TX,USGS (Powell Center),32.7076,-96.7358,4269,1260375,12,6,112.709004188115,13,58.3692,NWIS field measurements,16253.3556,NHDV2_vaa,165.217758361316,1.23462067450653,-291.042336611266,-1.66635004274084,13.8351306665376,12.4220748827708,0.45,0.39,0.32,0.21,0.75,222.969229964827,0.673,-0.8,-0.37,-0.07,0.05,1.04,61.1304748908771,0.495,21.26,0.18,-0.08,0,1.36,217.874052640817,0.838,174.25,0.46,0.17,-0.01,1.08,106.097617565302,0.861,37.8,0.23,0.01,0.02,1.21,176.562260078844,0.406,1.75,0.36,0.08,-0.06,1.38,177.003731494333,0.816,753.3,319,1,0.87
nwis_08062500,Trinity Rv nr Rosser, TX,USGS (Powell Center),32.4265,-96.463,4269,1262531,12,6,173.15275905661,8.90000000000001,39.9288,NWIS field measurements,21054.3939,NHDV2_vaa,164.223620426574,1.31250417876522,-321.072627168502,-2.22192661640774,14.1108828673932,11.6766575334225,0.45,0.43,0.3,0.2,0.65,204.792475596367,0.811,-0.88,-0.41,-0.31,0.24,0.32,31.1206059641251,0.552,21.49,0.2,-0.05,-0.01,1.36,204.309837994601,0.902,98.4,0.61,0.59,0.3,0.63,62.4919830424758,0.882,38.61,0.22,0,0.02,1.21,180.469943781016,0.393,2.1,0.23,-0.03,-0.03,1.2,167.317144495155,0.98,594.2,547,2,0.75
nwis_08065350,Trinity Rv nr Crockett, TX,USGS (Powell Center),31.3385,-95.6563,4269,1484774,12,6,170.20528682727,0.5,78.9432,NWIS field measurements,35961.7032,NHDV2_vaa,256.508078685057,2.37271979874873,-698.142919441393,-3.74639526438484,13.99709042508,13.8795404012179,0.7,0.53,0.36,0.13,0.63,216.382657694277,0.874,-1.91,-0.33,-0.06,0.05,0.49,345.374854032388,0.777,21.15,0.21,-0.05,-0.02,1.36,203.064600310049,0.926,150.4,0.63,0.56,0.24,0.81,82.353171635602,0.968,38.28,0.22,0.02,0.04,1.19,179.065960069652,0.375,1.13,0.17,0,0.09,0.99,160.157556363685,0.989,609.633333333333,735,3,0.67
nwis_08068000,W Fk San Jacinto Rv nr Conroe, TX,USGS (Powell Center),30.2447,-95.4572,4269,1468280,12,5,77.4627078128277,0.5,13.59408,NWIS field measurements,2147.0526,NHDV2_vaa,174.573321634425,1.32352463286774,-381.051792089901,-2.09204420214272,13.6014204170208,13.4025075547397,0.48,0.45,0.25,0.12,0.24,180.342087610484,0.818,-1.04,-0.25,-0.19,0.22,0.49,353.926924668842,0.676,21.69,0.17,-0.08,0.02,1.33,207.159744178113,0.859,24.69,0.84,0.8,0.61,0.35,123.737638680219,0.836,37.23,0.23,0.02,0.07,1.17,182.911094401926,0.457,0.92,0.19,-0.02,0.01,1.34,183.489521599875,0.967,572.666666666667,843,3,0.77
nwis_08068500,Spring Ck nr Spring, TX,USGS (Powell Center),30.1105,-95.4363,4269,1508043,12,4,78.5266006587631,0.5,16.97736,NWIS field measurements,1052.3493,NHDV2_vaa,213.82626754408,1.50530158774868,-390.011053553148,-2.06074194824801,13.9266166535412,13.7073915929068,0.59,0.44,0.21,0.09,0.71,188.684919568885,0.827,-1.07,-0.26,-0.22,0.17,0.72,359.557624523389,0.453,22.25,0.17,-0.09,0.01,1.32,200.558426518774,0.858,11.05,0.83,0.82,0.67,0.2,130.781333516383,0.801,38.12,0.22,0.01,0.06,1.19,181.123947017527,0.472,1.59,0.21,-0.05,-0.04,1.36,182.952642478068,0.95,593.639583333333,1866,6,0.85
nwis_08070200,E Fk San Jacinto Rv nr New Caney, TX,USGS (Powell Center),30.1455,-95.1244,4269,1520083,12,5,199.894270007916,18.4,14.9352,NWIS field measurements,1019.8422,NHDV2_vaa,72.1797375503235,0.524931186070709,-205.874293960201,-1.06413832785287,13.9518190744912,6.36032624026958,0.2,0.45,0.21,0.09,0.59,185.094308543716,0.897,-0.56,-0.26,-0.21,0.18,0.62,321.182006227856,0.567,20.72,0.18,-0.07,-0.01,1.34,199.620886005059,0.896,6.82,0.8,0.77,0.6,0.15,100.85661695938,0.867,38.19,0.22,0.02,0.06,1.18,178.683279515768,0.45,2.28,0.23,0.01,-0.04,1.35,176.698201138994,0.952,773.122211111111,2601,9,0.79
nwis_08171290,Blanco Rv at Halifax Rch nr Kyle, TX,USGS (Powell Center),30.0056,-97.9525,4269,1629555,12,3,72.481427736748,0.5,22.4028,NWIS field measurements,1016.8686,NHDV2_vaa,309.470369410528,1.84917653321129,-360.727012904695,-2.60948059726703,14.0085172453464,13.8029230166931,0.85,0.31,0.22,0.07,0.64,188.080062383284,0.854,-0.99,-0.39,-0.32,0.1,0.21,341.847385367449,0.949,21.55,0.18,-0.03,-0.02,1.35,197.539295736523,0.79,3.69,0.61,0.45,0.25,0.45,26.8432022479437,0.865,38.38,0.2,0.02,0.04,1.18,180.173477196697,0.431,1.68,0.2,-0.02,-0.03,1.36,182.15232838468,0.928,656.4,580,2,0.79
nwis_08180700,Medina Rv nr Macdona, TX,USGS (Powell Center),29.335,-98.6897,4269,10835974,12,4,130.42498240789,6.9,8.5344,NWIS field measurements,2232.6813,NHDV2_vaa,349.948911909441,1.7509108285621,-728.649891717052,-3.12027835076055,14.4535357491235,10.3613308798287,0.96,0.25,0.08,0.15,0.39,186.789756745316,0.833,-1.99,-0.2,0.01,0.13,0.44,7.28987969715279,0.701,21.52,0.14,-0.08,-0.01,1.35,198.08308786193,0.88,1.73,0.44,0.42,0.4,0.16,118.077831422471,0.552,39.56,0.2,-0.01,0.03,1.21,180.345607690741,0.521,1.15,0.26,-0.04,-0.02,1.26,177.501857112324,0.98,417.18,1618,5,0.89
nwis_08181500,Medina Rv at San Antonio, TX,USGS (Powell Center),29.2641,-98.4909,4269,10836092,12,5,122.493500301083,7,12.8778,NWIS field measurements,3366.8559,NHDV2_vaa,219.517114020901,1.33817146469131,-465.475478731023,-2.04247078064259,14.2577761001592,10.7396335345219,0.6,0.37,0.16,0.08,0.72,163.952953785975,0.81,-1.27,-0.19,-0.11,0.18,0.75,2.46284008195841,0.468,23.84,0.11,-0.08,0,1.33,203.705227626005,0.864,5.12,0.52,0.68,0.59,0.14,156.013326632781,0.578,39.03,0.21,0,0.04,1.2,180.814681631094,0.506,1.78,0.27,0.01,0,1.29,173.934076842955,0.976,463.933333333333,2931,9,0.89
nwis_08181800,San Antonio Rv nr Elmendorf, TX,USGS (Powell Center),29.2222,-98.3558,4269,10840572,12,5,122.044987004738,7,14.1732,NWIS field measurements,4528.7082,NHDV2_vaa,157.021650336696,1.19485220692623,-319.663812125405,-1.61175161132338,14.3676103992232,11.3877533057069,0.43,0.44,0.34,0.22,0.67,176.626605109608,0.848,-0.87,-0.25,-0.32,0.3,0.41,10.7241070644056,0.211,24.51,0.11,-0.07,0,1.32,203.741577246114,0.851,12.32,0.55,0.64,0.51,0.07,145.229416762354,0.69,39.33,0.21,0,0.04,1.2,180.91007094501,0.503,1.49,0.29,0.02,-0.01,1.25,174.1682119769,0.982,444.1,2650,9,0.81
nwis_08188060,San Antonio Rv at SH 72 nr Runge, TX,USGS (Powell Center),28.8487,-97.7371,4269,3839167,12,5,92.2764449500891,11.6,17.86128,NWIS field measurements,9215.424,NHDV2_vaa,230.013344541732,1.78515536639111,-357.808427518295,-1.79855123208675,13.976561320344,11.7643373615393,0.63,0.47,0.31,0.15,0.47,181.420534301169,0.796,-0.98,-0.24,-0.23,0.19,0.68,361.384259353371,0.31,22.85,0.16,-0.1,-0.01,1.33,200.107949159716,0.892,12.12,0.51,0.61,0.45,0.21,143.282996812202,0.797,38.27,0.22,0.01,0.05,1.19,182.4764554545,0.467,0.85,0.23,0.11,0.01,1.15,159.004232370751,0.989,549.975,1013,4,0.69
